element_type,osmid,addr:city,addr:housenumber,addr:postcode,addr:street,name,tourism,geometry,phone,website,wheelchair,heritage,heritage:operator,name:zh,opening_hours,ref:whc,description,name:de,level,wikidata,wikipedia,source,source:date,url,contact:phone,name:en,name:hr,name:hu,operator,access,barrier,historic,inscription,memorial,email,note,survey:date,nodes,building,alt_name,contact:website,fixme,museum,building:levels,man_made,fee,roof:levels,contact:facebook,roof:shape,ownership,addr:conscriptionnumber,charge,name:it,addr:country,is_in,architect,architect:wikipedia,castle_type,facebook,height,ways,archaeological_site,site_type,type,dog,payment:debit_cards,addr:housename,toilets,leisure,tower:type,toilets:wheelchair,building:part,ele,material,observatory:type,roof:colour,roof:height,telescope:type,roof:material,contact:email,description:hu,name:sk,start_date,opening_hours:covid19,contact:instagram,addr:place,addr:suburb,source:addr,check_date:opening_hours,image,denomination,religion,location,url:utisugo,addr:province,historic:man_made,free_refill,name:ru,contact:website:en,layer,wheelchair:description,contact:mobile,official_name,name:es,name:ja,bunker_type,name:nl,phone:mobile,ref,alt_name:en,name:la,ref:HU:vatin,ref:vatin,short_name,operator:en,old_addr:housenumber,old_addr:street,ruins,attraction,addr:floor,historic:civilization,historic:period,addr:district,amenity,description:en,contact:twitter,contact:youtube,operator:type,name:pt,old_name,landuse,name:fr,name:sl,name:sw,contact:fax,post_box,abandoned:military,name:sr,wikimedia_commons,building:colour,name:he,area,url:tuhu,mapillary,loc_name,building:use,denotation,int_name,disused:amenity,food,smoking,name:cs,name:ko,name:pl,name:sv,payment:credit_cards,toilets:access,stop_date,field,payment:cash,opening_hours:signed,exhibit,mobile,payment:american_express,payment:maestro,payment:mastercard,payment:visa,payment:visa_electron,addr:interpolation,internet_access,addr:hamlet,description:fr,description:nl,description:zh,addr:subdistrict,museum_type,demolished:museum,operator:addr,url:geocaching.hu,air_conditioning,source:start_date,building:material,fence_type,description:de,wheelchair:description:en,fax,name:ro,craft,note:hu,note:en,payment:coins,postal_code,community_centre,internet_access:ssid,community_centre:for,note:de,operator:de,source:geometry,office,Endre,url:2,check_date,building_1,name:si
node,1836622115,Esztergom,2,2500,Mindszenty tér,Keresztény Múzeum,museum,POINT (18.7349168 47.7974751),,http://www.keresztenymuzeum.hu,no,,,,,,,Christliches Museum,,Q377824,hu:Keresztény Múzeum,,,,+36 33 413 880,Christian Museum,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Kereszt%C3%A9ny-M%C3%BAzeum-Christian-Museum-110375745708783/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keresztenymuzeum@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2425844864,,,,,Falumúzeum,museum,POINT (19.0707793 47.8886739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2430419889,Verőce,21,2621,Árpád út,Rádió Múzeum,museum,POINT (19.0359055 47.8219704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2961927048,Visegrád,1,2025,Rév utca,Zugfőzde Pálinkamúzeum,museum,POINT (18.9696658 47.7858112),+36 26 597 026,http://www.palinkamuzeumvisegrad.hu/,,,,,Tu-Sa 14:00-18:00,,,,,,,,,,,,,,,,,,,,info@zugfozdevisegrad.hu,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2965961468,Kisoroszi,1,2024,Hősök tere,Baktay Ervin Indián-Cowboy Múzeum,museum,POINT (19.0109189 47.8076904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2965961470,Kisoroszi,1,2024,Hősök tere,Kisoroszi Helytörténeti Múzeum,museum,POINT (19.0108993 47.8076326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3046565104,Vác,4,2600,Március 15. tér,Váci Egyházmegyei Gyűjtemény,museum,POINT (19.1266592 47.7792969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3046565105,Vác,19,2600,Köztársaság út,Váci Művészeti Gyűjtemény,museum,POINT (19.1261807 47.7796957),,,,,,,,,,Kunstsammlung von Vác,,,,survey,,,,Art Collection of Vác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pannónia-ház,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3047030895,,,,,Sajdik Ferenc Gyűjtemény,museum,POINT (19.1286617 47.7781221),,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,Váci Mosolyalbum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3073945189,,,,,Pálos Múzeum és Börtönmúzeum,museum,POINT (18.8694317 47.8673134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3077047630,,,,,Hajómúzeum,museum,POINT (19.1288815 47.7784888),,http://www.magyarorszagvizen.hu/szemelyhajozas/hajotorteneti-gyujtemeny-eletmu-avatas-a-dunakanyarban/,,,,,Tu-Su 10:00-17:00,,Szabadi Kálmán Hajótörténeti Gyűjtemény,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3185010111,,,,,Nagyoroszi falumúzeum,museum,POINT (19.0906551 48.0061668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3185010112,,,,,Szondi kiállítóterem,museum,POINT (19.0523284 48.0501221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3439051149,,,,,Falumúzeum,museum,POINT (18.91565 48.03875),,,,,,,,,,,,,,turistautak.hu,2011-01-21,http://turistautak.hu/poi.php?id=80145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3439051335,,,,,Tájház,museum,POINT (18.893272 48.019682),,,,,,,,,,,,,,turistautak.hu,2011-06-28,http://turistautak.hu/poi.php?id=98857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3439051353,,,,,Vasmúzeum,museum,POINT (18.91132 47.801566),,,,,,,,,,,,,,turistautak.hu,2011-06-28,http://turistautak.hu/poi.php?id=1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3441705169,Visegrád,23-29,2025,Fő utca,Mátyás Király Múzeum,museum,POINT (18.9730433 47.7913877),+36 26 597 010,https://visegradmuzeum.hu/palota2/,,,,,Tu-Su 09:00-17:00,,,,,,,turistautak.hu,2014-02-18,http://turistautak.hu/poi.php?id=54979,,King Mátyás Museum,,,,,,,,,nfo@visegradmuzeum.hu,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/visegradmuzeum/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3454422320,,,,,Főszékesegyházi Kincstár,museum,POINT (18.7359698 47.7989253),,http://kincstar.bazilika-esztergom.hu,,,,,,,,Schatzkammer der Basilika,,,,turistautak.hu,2008-05-18,http://turistautak.hu/poi.php?id=5974,,Treasury of the Basilica,,,,,,,,,,,,,,,,resurvey (source was old),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3454422352,Esztergom,1,2500,Szent István tér,Esztergomi Vármúzeum,museum,POINT (18.7368649 47.7979948),,http://www.varmegom.hu,,,,,,,,Esztergom Burgmuseum,,,,turistautak.hu,2012-11-12,http://turistautak.hu/poi.php?id=2243,,Esztergom Castle Museum,,,Magyar Nemzeti Múzeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/varmuzeum/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://image.ibb.co/g5nwUn/IMG_2998.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3456392124,,,,,Mikszáth-kúria,museum,POINT (19.131454 47.9969291),,,,,,,,,,,,,,turistautak.hu,2011-07-10,http://turistautak.hu/poi.php?id=63175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3553937493,,,,,Földanya ékességei,museum,POINT (19.13238 47.770217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3692012857,,,,,,museum,POINT (19.1057344 47.8507067),,,,,,,,,,,,,,,,,,,,,Ipoly Erdő Zrt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4738339700,Szokolya,,2624,,Kacár tanya - népművészeti bemutatóhely,museum,POINT (19.0020192 47.859588),+36 20 374 0267,http://kacar.hu/,no,,,,Sa 10:00-14:00,,"A szokolyai Kacár tanyán megelevednek a népi mesterségek, hagyományok, kipróbálhatók nagyszüleink tevékenységei.",,,Q31092095,hu:Kacár tanya,kacar.hu,,,,,,,Lénárt István,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4977398570,Verőce,22,2621,Szamos utca,Gorka-múzeum,museum,POINT (19.0331849 47.8249209),,http://www.museum.hu/muzeum/557/Gorka_Geza_Keramiamuzeum,limited,,,,,,,,,Q1012229,hu:Gorka Géza,,,http://www.veroce.hu/hu/latnivalo_gorka_muzeum,,,,,,,,,,,dunaia@pmmi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5697426502,,,,,Panoptikum,museum,POINT (18.9799855 47.7938977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5782007471,Esztergom,18,2500,Berényi Zsigmond utca,Dzsámi múzeum,museum,POINT (18.7340692 47.7997741),,,,,,,Tu-Su 10:00-17:00; PH closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6913899838,,,,,Szokolya-Huta Interaktív Kiállítás,museum,POINT (18.9776655 47.8944303),,,,,,,Mo-Su 10:00-16:00,,,,,,,survey,,,,,,,,,,,,,,,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7416829722,Esztergom,5,2500,Arany János utca,Geoda Interaktív Őslény- és Ásványkiállítás,museum,POINT (18.7418474 47.7911603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8599172312,,,,,Várostörténeti Kiállító Hely,museum,POINT (19.1271196 47.7777682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://muzeumvac.hu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121240965,,,,,Vármúzeum,museum,"POLYGON ((18.9800801 47.793439, 18.9800954 47.7934428, 18.9802401 47.7934784, 18.9799351 47.7940927, 18.9798827 47.7941983, 18.9798394 47.7942151, 18.9798085 47.7942483, 18.9797446 47.794219, 18.9797244 47.7941765, 18.9798034 47.7940013, 18.9800801 47.793439))",,,,,,,,,,,,,,,,,,,,,,,,castle,,,,,,"[1357780580, 10118431350, 1357802936, 7881727066, 1357802965, 5324880118, 1357780534, 1357786191, 280168713, 1357780865, 1357780580]",castle,,,,,,,,,,,,,,,,,,,defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,298499650,,,,,Görög Templom Kiállítóhely,museum,"POLYGON ((19.1264968 47.7774713, 19.126679 47.7775302, 19.1267109 47.7775471, 19.1267337 47.7775647, 19.1267485 47.7775937, 19.1267394 47.7776167, 19.1267223 47.777632, 19.126671 47.7776427, 19.1266221 47.7776351, 19.1265811 47.7776213, 19.1265219 47.7776006, 19.1264262 47.7775685, 19.1264587 47.7775279, 19.1264393 47.7775207, 19.1264575 47.7775, 19.126474 47.7775053, 19.1264968 47.7774713))",,,,,,,,,,,,,,Bing,,,,,,,Tragor Ignác Múzeum,,,,,,,,,"[3024238958, 3024238975, 3024238983, 3024238985, 3024238993, 3024239000, 3024239006, 3024239011, 3024239007, 3024239002, 3024238995, 3024238988, 3024238974, 3024238973, 3024238963, 3024238965, 3024238958]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greek_catholic,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301640396,,,,,Szent Mihály Altemplom Kiállítóhely,museum,"POLYGON ((19.1281537 47.7782864, 19.1281141 47.7783259, 19.128107 47.7783227, 19.1279737 47.7782622, 19.1279581 47.778255, 19.1279564 47.7782414, 19.1279593 47.7782324, 19.1279702 47.7782221, 19.1279833 47.7782179, 19.1280025 47.7782179, 19.1280145 47.7782235, 19.1281266 47.7782741, 19.1281537 47.7782864))",,,no,,,,,,,,,,,,,,,,,,Tragor Ignác Múzeum,,,,,,,,,"[3057538353, 3057538351, 3057538350, 3057196507, 3057196508, 3057843553, 3057196510, 3057196511, 3057196512, 3057196513, 3057196514, 3057538352, 3057538353]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,366206053,Zebegény,7,2627,Bartóky József utca,Szőnyi István Emlékmúzeum,museum,"POLYGON ((18.9125377 47.7979412, 18.9125535 47.7979603, 18.9124614 47.7979948, 18.9123958 47.7979157, 18.9124066 47.7978829, 18.9124488 47.7978671, 18.9125257 47.7978383, 18.9125527 47.7978709, 18.9127136 47.7978107, 18.9127237 47.7978229, 18.9128067 47.7977918, 18.9128199 47.797808, 18.9128374 47.797829, 18.9125377 47.7979412))","+3627620161,+36308508808",https://szonyimuzeum.hu/,,,,,"Mar-Oct: Tu-Su 10:00-18:00, Nov,Jan,Feb: Fr-Su 10:00-16:00",,"Ingyenes napok
március 15., augusztus 20., október 23.",,,,,,,,,,,,,,,,,,,,,"[3701908244, 3701908247, 3701908252, 3701892392, 3701908238, 3701908235, 3701908232, 3701908236, 3701908226, 3701908229, 3701892424, 3701908225, 3701908231, 3701908244]",yes,,,,art,,,,,,,,,,,,,,,,https://www.facebook.com/szonyiemlekmuzeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,366206055,,,,,Triznya Mátyás-Szőnyi Zsuzsa emlékszoba,museum,"POLYGON ((18.9127664 47.7977423, 18.9128677 47.797705, 18.9129049 47.7977506, 18.9128797 47.7977598, 18.9128961 47.79778, 18.9128199 47.797808, 18.9128067 47.7977918, 18.9127664 47.7977423))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3701892419, 3701892417, 3701892420, 3701892422, 3701892423, 3701908225, 3701892424, 3701892419]",yes,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,366539575,Szob,14,2628,Szent László utca,Börzsöny Múzeum,museum,"POLYGON ((18.8662944 47.81769, 18.8662524 47.8176149, 18.8663988 47.8175782, 18.8664722 47.8177103, 18.8663916 47.8177306, 18.866229 47.8177716, 18.866197 47.8177145, 18.8662944 47.81769))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3705317956, 3705317955, 3705317954, 3705317958, 5548797725, 3705317959, 3705317957, 3705317956]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367332921,Márianosztra,33,2629,Kossuth Lajos utca,Faluház,museum,"POLYGON ((18.8706677 47.8647631, 18.8708855 47.8649644, 18.8708047 47.8650038, 18.8705868 47.8648024, 18.8706677 47.8647631))",,http://5mp.eu/web.php?a=faluhaz,,,,,We-Su 08:30-20:00,,,,,,,,,,,,,,,,,,,,,,,"[3712692094, 3712692097, 3712692098, 3712692095, 3712692094]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368700431,Nagymaros,20,2626,Kittenberger Kálmán utca,Kittenberger Kálmán emlékház,museum,"POLYGON ((18.9568157 47.7980059, 18.9567405 47.7980307, 18.9567436 47.7980349, 18.9566906 47.7980524, 18.9566875 47.7980481, 18.9566164 47.7980716, 18.9565499 47.7979809, 18.9566095 47.7979612, 18.956607 47.7979579, 18.9566822 47.797933, 18.9566843 47.7979359, 18.956756 47.7979122, 18.9567693 47.7979304, 18.9567942 47.7979221, 18.9568268 47.7979666, 18.956821 47.7979685, 18.9568298 47.7979805, 18.9568034 47.7979892, 18.9568157 47.7980059))",,,,,,,,,,,,Q1112757,hu:Kittenberger Kálmán,,,https://geocaching.hu/poi.geo?id=151796,,,,,,,,,,,,,,"[3768394000, 3768394007, 3768394012, 3768394018, 3768394015, 3768394023, 3725464964, 3768393990, 3768393986, 3768393979, 3768393981, 3725464965, 3725464966, 3725464967, 3768393991, 3768393992, 3768393995, 3725464969, 3768394000]",public,,,,,1,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,https://m.utisugo.hu/latnivalok/kittenberger-kalman-egykori-lakohaza-292900.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,369274952,Nagymaros,2,2626,Nyár utca,Örökségek háza,museum,"POLYGON ((18.9587321 47.7863233, 18.9589856 47.7862816, 18.9589533 47.7861927, 18.9587038 47.7862337, 18.9587321 47.7863233))",,,,,,,,,tájház,,,,,,,,,,,,,,,,,,,,,"[3730795982, 3730795983, 3730795984, 3730795985, 3730795982]",yes,,,,history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
